customer_id;first_name;last_name;gender;DOB;job_title;job_industry_category;wealth_segment;deceased_indicator;owns_car;Street;Home;address;postcode;state;country;property_valuation
3201;Zed;Blanckley;Male;2000-03-31;Assistant Professor;Financial Services;Mass Customer;N;Yes;Maple Pass;378;378 Maple Pass;2153;NSW;Australia;10
3202;Garry;Gadson;Male;1994-09-10;Office Assistant IV;Financial Services;Mass Customer;N;Yes;Cascade Hill;41141;41141 Cascade Hill;2075;NSW;Australia;9
3203;Swen;Merioth;Male;1985-02-05;GIS Technical Architect;n/a;Affluent Customer;N;Yes;Sunfield Road;66;66 Sunfield Road;2821;NSW;Australia;1
3204;Ibby;Beedon;Female;1994-11-26;Media Manager III;Health;Mass Customer;N;Yes;South Pass;43;43 South Pass;3620;VIC;Australia;2
3205;Egan;Flockhart;Male;1959-04-20;Account Executive;n/a;Mass Customer;N;No;Homewood Plaza;182;182 Homewood Plaza;4053;QLD;Australia;7
3206;Elbertine;Trewin;Female;1995-03-23;Financial Advisor;Financial Services;Mass Customer;N;No;Hermina Terrace;96;96 Hermina Terrace;3024;VIC;Australia;5
3207;Anica;Halfhyde;Female;1987-08-29;;n/a;Mass Customer;N;No;Anderson Alley;68486;68486 Anderson Alley;3083;VIC;Australia;8
3208;Jeanne;O'Meara;Female;1967-02-06;VP Marketing;n/a;High Net Worth;N;No;Farragut Center;4;4 Farragut Center;2065;NSW;Australia;12
3209;Clarie;Markushkin;Female;1964-03-28;Civil Engineer;Manufacturing;Affluent Customer;N;No;Sauthoff Crossing;7858;7858 Sauthoff Crossing;3079;VIC;Australia;11
3210;Stella;Abreheart;Female;1988-02-01;Junior Executive;Manufacturing;Mass Customer;N;No;Monterey Street;050;050 Monterey Street;4869;QLD;Australia;3
3211;Betsy;Cosh;Female;1993-06-12;Automation Specialist II;Health;High Net Worth;N;Yes;Karstens Point;743;743 Karstens Point;2122;NSW;Australia;11
3212;Corella;Bartomeu;Female;1981-01-15;Analog Circuit Design manager;Financial Services;Affluent Customer;N;No;Express Trail;26710;26710 Express Trail;4390;QLD;Australia;7
3213;Marcile;Vasiliev;Female;1971-09-26;;Telecommunications;Affluent Customer;N;Yes;Nevada Drive;17;17 Nevada Drive;2122;NSW;Australia;11
3214;Cindelyn;Balas;Female;1993-01-21;Software Engineer III;Financial Services;Mass Customer;N;Yes;Dapin Drive;8200;8200 Dapin Drive;4503;QLD;Australia;4
3215;Wolfgang;Raffles;Male;1976-09-28;General Manager;n/a;Mass Customer;N;Yes;Mcbride Place;423;423 Mcbride Place;2477;NSW;Australia;7
3216;Edgar;Ordish;Male;1998-05-08;Database Administrator III;Manufacturing;Mass Customer;N;Yes;Blaine Center;580;580 Blaine Center;2029;NSW;Australia;10
3217;Lorena;Titterrell;Female;1968-03-12;Physical Therapy Assistant;Manufacturing;Mass Customer;N;No;Crescent Oaks Junction;11;11 Crescent Oaks Junction;4055;QLD;Australia;8
3218;Conny;Starbeck;Female;1976-02-12;Information Systems Manager;Argiculture;Mass Customer;N;Yes;Rowland Street;7198;7198 Rowland Street;4030;QLD;Australia;9
3219;Denyse;Scutts;Female;1998-01-06;Web Developer III;Financial Services;Mass Customer;N;No;Old Gate Hill;93723;93723 Old Gate Hill;2021;NSW;Australia;9
3220;Hunt;Linn;Male;1972-07-26;Research Assistant IV;Manufacturing;Affluent Customer;N;No;Buhler Terrace;50506;50506 Buhler Terrace;3083;VIC;Australia;8
3221;Brigid;Quigley;Female;1959-09-25;Internal Auditor;Property;High Net Worth;N;Yes;Iowa Road;5;5 Iowa Road;2154;NSW;Australia;11
3222;Caralie;Sellors;U;;Senior Editor;IT;Affluent Customer;N;No;Sunnyside Junction;97;97 Sunnyside Junction;3977;VIC;Australia;7
3223;Tiffi;Wortt;U;;Database Administrator III;IT;Mass Customer;N;Yes;Morning Park;37363;37363 Morning Park;3108;VIC;Australia;7
3224;Darell;Mulqueeny;Female;1996-03-12;Automation Specialist III;Manufacturing;Affluent Customer;N;No;Cordelia Terrace;751;751 Cordelia Terrace;2880;NSW;Australia;1
3225;Durante;Reddan;Male;1980-06-19;Chief Design Engineer;Health;Mass Customer;N;Yes;Del Sol Circle;2;2 Del Sol Circle;3012;VIC;Australia;1
3226;Andi;Whittet;Female;1973-03-29;;Entertainment;Affluent Customer;N;No;Scoville Plaza;864;864 Scoville Plaza;3029;VIC;Australia;5
3227;Costa;Sharpin;Male;1995-12-06;;Manufacturing;Affluent Customer;N;No;Bayside Point;7;7 Bayside Point;3085;VIC;Australia;8
3228;Margette;Donaghie;Female;1964-08-16;Social Worker;Health;Mass Customer;N;No;Hanover Plaza;78258;78258 Hanover Plaza;3070;VIC;Australia;10
3229;Carrol;Gheorghie;Male;1964-10-18;Sales Representative;Retail;High Net Worth;N;Yes;Service Alley;44;44 Service Alley;3023;VIC;Australia;7
3230;Calida;Clardge;Female;1970-02-14;Executive Secretary;Financial Services;Mass Customer;N;No;Quincy Lane;12;12 Quincy Lane;3141;VIC;Australia;8
3231;Cazzie;Gravell;Male;1976-05-29;;n/a;Affluent Customer;N;Yes;Garrison Way;322;322 Garrison Way;3169;VIC;Australia;9
3232;Rose;Milsom;Female;1993-10-10;Payment Adjustment Coordinator;Financial Services;Mass Customer;N;Yes;Roth Pass;1;1 Roth Pass;3199;VIC;Australia;4
3233;Xever;Feeley;Male;1959-01-06;Tax Accountant;Financial Services;Mass Customer;N;Yes;Dexter Crossing;225;225 Dexter Crossing;2527;NSW;Australia;8
3234;Mata;Hoggan;Male;1987-04-15;Safety Technician II;Manufacturing;Mass Customer;N;Yes;Rockefeller Lane;8;8 Rockefeller Lane;2306;NSW;Australia;4
3235;Leif;Woolfall;Male;1965-05-15;Business Systems Development Analyst;Property;Affluent Customer;N;Yes;Dixon Crossing;9;9 Dixon Crossing;3793;VIC;Australia;7
3236;Edsel;Arguile;Male;1993-04-01;;Manufacturing;Mass Customer;N;Yes;Pepper Wood Point;3;3 Pepper Wood Point;2760;NSW;Australia;8
3237;Astrid;Sumnall;Female;1964-08-15;Assistant Manager;Manufacturing;Mass Customer;N;No;Onsgard Drive;7574;7574 Onsgard Drive;4011;QLD;Australia;7
3238;Sauveur;Edmands;Male;1977-07-20;Executive Secretary;Retail;Mass Customer;N;No;Scoville Park;683;683 Scoville Park;3168;VIC;Australia;8
3239;Wendi;Hew;Female;1971-12-06;Staff Scientist;Health;High Net Worth;N;No;Erie Hill;11;11 Erie Hill;3915;VIC;Australia;7
3240;Ryon;Elsay;Male;1976-09-04;Chief Design Engineer;n/a;Mass Customer;N;Yes;Chive Pass;655;655 Chive Pass;3083;VIC;Australia;9
3241;Milt;Erett;Male;1979-10-29;Budget/Accounting Analyst IV;Manufacturing;Mass Customer;N;Yes;Carberry Way;623;623 Carberry Way;2145;NSW;Australia;8
3242;Lib;Schohier;Female;1958-03-07;General Manager;Manufacturing;Affluent Customer;N;Yes;Nevada Pass;9;9 Nevada Pass;4007;QLD;Australia;12
3243;Tim;Besset;Male;1973-05-19;Media Manager I;Health;Mass Customer;N;No;Oxford Pass;3897;3897 Oxford Pass;3350;VIC;Australia;5
3244;Rosene;Bullar;Female;1959-05-08;Systems Administrator I;Financial Services;Mass Customer;N;No;Vidon Way;9468;9468 Vidon Way;3029;VIC;Australia;7
3245;Wainwright;Succamore;Male;1959-03-27;Graphic Designer;IT;High Net Worth;N;No;Surrey Pass;49;49 Surrey Pass;2325;NSW;Australia;4
3246;Norene;Merle;Female;1968-05-20;Senior Cost Accountant;Financial Services;Mass Customer;N;Yes;Holy Cross Lane;7;7 Holy Cross Lane;4300;QLD;Australia;5
3247;Bellanca;Raymond;Female;1985-04-09;Structural Engineer;Manufacturing;Mass Customer;N;Yes;Mifflin Junction;11;11 Mifflin Junction;2193;NSW;Australia;10
3248;Alastair;Van der Beken;Male;1957-05-15;Programmer Analyst II;n/a;Affluent Customer;N;No;Springs Point;21498;21498 Springs Point;2089;NSW;Australia;12
3249;Cortney;Leet;Female;1981-08-23;Analog Circuit Design manager;Manufacturing;Mass Customer;N;Yes;Warrior Avenue;888;888 Warrior Avenue;2170;NSW;Australia;8
3250;Hussein;Ticic;Male;1992-04-16;;Argiculture;High Net Worth;N;Yes;Katie Lane;50602;50602 Katie Lane;4701;QLD;Australia;6
3251;Cammie;Edridge;Female;1976-08-27;Safety Technician II;Financial Services;High Net Worth;N;Yes;Merry Center;463;463 Merry Center;3128;VIC;Australia;10
3252;Alexia;McTerrelly;Female;1987-06-15;GIS Technical Architect;n/a;High Net Worth;N;Yes;Westport Trail;7798;7798 Westport Trail;4031;QLD;Australia;9
3253;Bernadine;Shakeshaft;Female;1990-02-10;Cost Accountant;Financial Services;High Net Worth;N;Yes;Grover Street;6416;6416 Grover Street;2322;NSW;Australia;7
3254;Lissy;Paliser;Female;2001-05-22;Human Resources Assistant I;Financial Services;Mass Customer;N;No;Stone Corner Parkway;5;5 Stone Corner Parkway;2093;NSW;Australia;9
3255;Sutherlan;Truin;U;;Engineer IV;IT;High Net Worth;N;No;Arapahoe Parkway;12357;12357 Arapahoe Parkway;4740;QLD;Australia;3
3256;Collen;Kew;Female;1986-02-06;Professor;Financial Services;Affluent Customer;N;No;Petterle Drive;056;056 Petterle Drive;4075;QLD;Australia;4
3257;Travis;Hulatt;Male;1980-05-07;Senior Editor;n/a;Mass Customer;N;Yes;Del Sol Court;4591;4591 Del Sol Court;2745;NSW;Australia;8
3258;Hettie;Godden;Female;1978-12-10;Sales Representative;Retail;Mass Customer;N;Yes;Morningstar Center;2558;2558 Morningstar Center;4221;QLD;Australia;8
3259;Rabi;;Male;1953-11-04;Quality Control Specialist;n/a;High Net Worth;N;No;Waxwing Place;15566;15566 Waxwing Place;2135;NSW;Australia;9
3260;Kelsy;Rao;Female;1979-05-30;Research Associate;Telecommunications;High Net Worth;N;No;Marquette Court;8;8 Marquette Court;2204;NSW;Australia;11
3261;Benedicto;Blumire;Male;1975-01-30;;Property;Mass Customer;N;Yes;Pepper Wood Crossing;7;7 Pepper Wood Crossing;3038;VIC;Australia;8
3262;Maynord;L'Episcopi;Male;1959-10-14;Product Engineer;Entertainment;Mass Customer;N;No;Myrtle Pass;3;3 Myrtle Pass;2095;NSW;Australia;12
3263;Quentin;Forte;Female;1981-08-21;Business Systems Development Analyst;Manufacturing;Affluent Customer;N;No;Drewry Junction;04449;04449 Drewry Junction;2869;NSW;Australia;4
3264;Garret;Higginbottam;Male;1978-08-19;;Financial Services;Mass Customer;N;Yes;Clove Drive;14860;14860 Clove Drive;3175;VIC;Australia;5
3265;Isaak;Higounet;Male;1967-06-02;Clinical Specialist;Health;High Net Worth;N;No;Morrow Alley;65973;65973 Morrow Alley;2170;NSW;Australia;9
3266;Lambert;Edser;Male;1995-05-21;Account Representative III;n/a;Mass Customer;N;Yes;Bonner Drive;54;54 Bonner Drive;3068;VIC;Australia;10
3267;Gerri;Prott;Male;1987-05-30;;Property;High Net Worth;N;Yes;Sundown Point;563;563 Sundown Point;2226;NSW;Australia;10
3268;Estelle;Sam;Female;1986-05-31;General Manager;Manufacturing;Mass Customer;N;No;Toban Crossing;1;1 Toban Crossing;3616;VIC;Australia;3
3269;Kalvin;Paskin;Male;1994-12-01;GIS Technical Architect;n/a;Mass Customer;N;No;Mayfield Court;8551;8551 Mayfield Court;3175;VIC;Australia;12
3270;Tracey;Redsull;Male;1957-04-12;Administrative Officer;Financial Services;Mass Customer;N;Yes;South Drive;6030;6030 South Drive;2120;NSW;Australia;10
3271;Daisi;Philip;Female;1986-04-18;Chief Design Engineer;Property;High Net Worth;N;Yes;Norway Maple Way;7917;7917 Norway Maple Way;2074;NSW;Australia;11
3272;Bar;Frankcom;Male;1993-06-04;Payment Adjustment Coordinator;n/a;Affluent Customer;N;No;Coolidge Avenue;5;5 Coolidge Avenue;4750;QLD;Australia;2
3273;Darline;Alpes;Female;1978-05-17;General Manager;Entertainment;Mass Customer;N;No;Declaration Circle;9398;9398 Declaration Circle;2021;NSW;Australia;7
3274;Tory;Dosdell;Female;1973-04-26;;Financial Services;Mass Customer;N;Yes;Birchwood Court;31601;31601 Birchwood Court;4105;QLD;Australia;8
3275;Lela;Carrell;Female;1975-10-22;Computer Systems Analyst IV;Manufacturing;Mass Customer;N;No;Dexter Pass;07803;07803 Dexter Pass;2170;NSW;Australia;9
3276;Goddart;Pavelin;Male;1979-04-18;Legal Assistant;n/a;High Net Worth;N;No;Hallows Circle;9;9 Hallows Circle;2113;NSW;Australia;11
3277;Demetris;Shapcote;Male;1962-04-20;Computer Systems Analyst I;n/a;Affluent Customer;N;No;John Wall Plaza;5718;5718 John Wall Plaza;4350;QLD;Australia;1
3278;Marcel;Eddolls;Male;1982-06-22;VP Product Management;Financial Services;Affluent Customer;N;No;Lotheville Junction;011;011 Lotheville Junction;2099;NSW;Australia;10
3279;Morgun;Razoux;Male;1959-02-18;Staff Scientist;Financial Services;Mass Customer;N;No;Cordelia Parkway;60;60 Cordelia Parkway;2759;NSW;Australia;8
3280;Micki;McNamara;Female;1987-05-02;General Manager;Financial Services;Mass Customer;N;Yes;Charing Cross Point;34748;34748 Charing Cross Point;3057;VIC;Australia;10
3281;Peg;Cliff;Female;1998-02-22;Administrative Assistant III;n/a;Mass Customer;N;No;Bunting Junction;2094;2094 Bunting Junction;3059;VIC;Australia;9
3282;Helga;Nuzzi;Female;1959-04-24;Clinical Specialist;Health;High Net Worth;N;No;Fairview Park;1;1 Fairview Park;3977;VIC;Australia;7
3283;Rowe;Barbary;Female;1979-01-15;Administrative Officer;Property;Mass Customer;N;Yes;Rusk Terrace;4380;4380 Rusk Terrace;2086;NSW;Australia;11
3284;Jorrie;Cerman;Female;1991-08-28;Chief Design Engineer;Retail;Affluent Customer;N;No;Cascade Trail;6;6 Cascade Trail;2770;NSW;Australia;9
3285;Mendie;Teresi;Male;1986-12-30;Recruiter;Health;Affluent Customer;N;Yes;Coolidge Pass;8107;8107 Coolidge Pass;2075;NSW;Australia;12
3286;Kent;Hatter;Male;1961-06-02;Assistant Media Planner;Entertainment;Mass Customer;N;No;Beilfuss Street;4171;4171 Beilfuss Street;3153;VIC;Australia;8
3287;Marys;Vazquez;Female;1986-01-06;Account Executive;n/a;Affluent Customer;N;Yes;Waywood Road;48333;48333 Waywood Road;2113;NSW;Australia;11
3288;Fair;Dewen;U;;Engineer III;IT;High Net Worth;N;No;Golf Center;6;6 Golf Center;2042;NSW;Australia;10
3289;Frederico;Spearman;Male;1978-01-04;Assistant Manager;Property;Mass Customer;N;No;Bunting Alley;5847;5847 Bunting Alley;2130;NSW;Australia;11
3290;Brandyn;Gain;Male;1962-09-18;;Manufacturing;High Net Worth;N;Yes;Fisk Point;9;9 Fisk Point;3350;VIC;Australia;4
3291;Cindy;Eakin;Female;1956-01-21;Staff Accountant II;Manufacturing;Mass Customer;N;No;Quincy Avenue;133;133 Quincy Avenue;3810;VIC;Australia;4
3292;Hamlen;Slograve;Male;1973-04-09;Web Designer I;Retail;Affluent Customer;N;Yes;Carioca Drive;85;85 Carioca Drive;2154;NSW;Australia;11
3293;Peg;Woodstock;Female;1986-01-22;Automation Specialist IV;n/a;High Net Worth;N;No;Declaration Junction;50;50 Declaration Junction;3213;VIC;Australia;6
3294;Juditha;Leidl;Female;1986-06-26;Director of Sales;Manufacturing;Affluent Customer;N;No;Maple Place;3;3 Maple Place;3064;VIC;Australia;7
3295;Cleavland;Karchowski;Male;1964-05-26;Human Resources Assistant III;Retail;High Net Worth;N;Yes;Clyde Gallagher Terrace;402;402 Clyde Gallagher Terrace;3153;VIC;Australia;6
3296;Leontyne;Jackett;Female;1974-11-11;Quality Engineer;Financial Services;Affluent Customer;N;Yes;Upham Place;08;08 Upham Place;2176;NSW;Australia;9
3297;Addy;Moukes;Male;1975-04-26;Product Engineer;Manufacturing;Mass Customer;N;No;Columbus Court;6039;6039 Columbus Court;2280;NSW;Australia;8
3298;Christine;Baignard;U;;VP Quality Control;IT;Affluent Customer;N;Yes;Parkside Hill;6406;6406 Parkside Hill;2017;NSW;Australia;9
3299;Sybille;Ballsdon;Female;1980-04-10;Systems Administrator II;Manufacturing;Affluent Customer;N;Yes;Larry Terrace;5;5 Larry Terrace;3130;VIC;Australia;10
3300;Quintus;Gouldthorpe;Male;1961-05-22;Executive Secretary;Retail;Mass Customer;N;No;Sachs Circle;0;0 Sachs Circle;4122;QLD;Australia;8
3301;Guntar;O'Halloran;Male;1987-03-21;Associate Professor;n/a;Mass Customer;N;Yes;Ludington Plaza;873;873 Ludington Plaza;2204;NSW;Australia;10
3302;Faulkner;McKiernan;Male;1956-10-30;Compensation Analyst;Financial Services;Affluent Customer;N;No;Donald Street;518;518 Donald Street;2170;NSW;Australia;9
3303;Ced;Cuell;Male;1967-02-02;Structural Engineer;Telecommunications;Affluent Customer;N;Yes;Mesta Center;1172;1172 Mesta Center;4740;QLD;Australia;2
3304;Tymothy;Rodder;Male;1981-01-19;;n/a;Mass Customer;N;No;American Ash Place;7216;7216 American Ash Place;2062;NSW;Australia;12
3305;Neddy;La Grange;Male;1977-02-16;Senior Developer;Health;Mass Customer;N;Yes;Mitchell Center;24965;24965 Mitchell Center;4124;QLD;Australia;6
3306;Iggy;Whorton;Male;1991-05-17;Compensation Analyst;Financial Services;Mass Customer;N;No;Eagle Crest Parkway;43;43 Eagle Crest Parkway;2295;NSW;Australia;8
3307;Portia;Thirlwall;Female;1978-09-02;Analyst Programmer;Health;High Net Worth;N;No;Tomscot Alley;4;4 Tomscot Alley;4343;QLD;Australia;7
3308;Daffi;Idale;Female;1979-05-20;Cost Accountant;Financial Services;Mass Customer;N;Yes;Graedel Court;83;83 Graedel Court;4505;QLD;Australia;2
3309;Christie;Bremeyer;Male;1974-12-14;Senior Sales Associate;n/a;High Net Worth;N;Yes;Westerfield Point;81;81 Westerfield Point;2768;NSW;Australia;10
3310;Bethany;Jarrell;Female;1961-10-29;VP Marketing;Property;Affluent Customer;N;Yes;Ruskin Crossing;257;257 Ruskin Crossing;2200;NSW;Australia;10
3311;Clary;Bennitt;Female;1979-12-21;Civil Engineer;Manufacturing;Mass Customer;N;Yes;North Court;6;6 North Court;3862;VIC;Australia;7
3312;Franky;Nanninini;U;;Administrative Officer;IT;High Net Worth;N;No;Coolidge Hill;59;59 Coolidge Hill;2010;NSW;Australia;9
3313;Kori;Antoshin;Female;1995-03-15;;Property;High Net Worth;N;Yes;Nancy Plaza;64;64 Nancy Plaza;3137;VIC;Australia;7
3314;Blakelee;Tassel;Female;1972-10-31;;Financial Services;Mass Customer;N;Yes;Donald Crossing;2;2 Donald Crossing;2880;NSW;Australia;1
3315;Ninnette;Pandey;Female;1994-09-08;Account Executive;Property;Mass Customer;N;Yes;Schiller Drive;88389;88389 Schiller Drive;3029;VIC;Australia;7
3316;Stoddard;Giacomoni;Female;1960-09-02;Structural Analysis Engineer;n/a;Mass Customer;N;No;Michigan Junction;88;88 Michigan Junction;3109;VIC;Australia;10
3317;Ric;Kondrachenko;Male;1970-07-08;Actuary;Financial Services;Mass Customer;N;Yes;Ludington Place;6;6 Ludington Place;2042;NSW;Australia;11
3318;Courtnay;Allmen;Male;1962-02-07;;Manufacturing;High Net Worth;N;Yes;Harper Way;624;624 Harper Way;2094;NSW;Australia;10
3319;Erda;;Female;1966-04-04;;Financial Services;Affluent Customer;N;Yes;Saint Paul Road;15991;15991 Saint Paul Road;4213;QLD;Australia;7
3320;Anabella;Mealham;Female;1994-06-02;Nuclear Power Engineer;Manufacturing;High Net Worth;N;No;Mayfield Center;4;4 Mayfield Center;3155;VIC;Australia;9
3321;Ives;;Male;1980-05-10;Software Test Engineer I;n/a;High Net Worth;N;Yes;Anthes Court;0421;0421 Anthes Court;2870;NSW;Australia;2
3322;Hew;Sworder;U;;Financial Analyst;Financial Services;Affluent Customer;N;Yes;Maple Wood Crossing;18118;18118 Maple Wood Crossing;2763;NSW;Australia;9
3323;Cortie;Hamshar;Male;1973-03-01;Account Representative I;Health;High Net Worth;N;No;Menomonie Hill;973;973 Menomonie Hill;3337;VIC;Australia;4
3324;Sholom;;Male;1973-07-11;Research Nurse;Health;Mass Customer;N;Yes;Monterey Circle;282;282 Monterey Circle;4300;QLD;Australia;6
3325;Sylas;;Male;1996-10-08;Database Administrator IV;Manufacturing;High Net Worth;N;No;Warbler Hill;14;14 Warbler Hill;2770;NSW;Australia;8
3326;Wes;Crotch;Male;1975-04-13;Nurse;Manufacturing;High Net Worth;N;Yes;Oriole Junction;75106;75106 Oriole Junction;2030;NSW;Australia;12
3327;Roma;Le Gallo;Male;1973-02-02;Teacher;Manufacturing;Mass Customer;N;No;Hermina Junction;11;11 Hermina Junction;3219;VIC;Australia;3
3328;Arabella;Delgaty;Female;1961-08-06;Food Chemist;Health;Mass Customer;N;No;Oxford Circle;42;42 Oxford Circle;2220;NSW;Australia;11
3329;Karissa;Leal;Female;1974-08-06;;n/a;High Net Worth;N;No;Summerview Road;1520;1520 Summerview Road;2020;NSW;Australia;10
3330;Tina;Pristnor;Female;1955-11-06;;Health;Mass Customer;N;Yes;Hermina Road;54;54 Hermina Road;2000;NSW;Australia;12
3331;Claire;Trahar;Female;1971-09-20;Technical Writer;Financial Services;Mass Customer;N;No;Linden Avenue;3732;3732 Linden Avenue;4820;QLD;Australia;1
3332;Cissy;Jeffress;Female;1998-09-24;Account Representative III;Health;Mass Customer;N;No;Badeau Place;6043;6043 Badeau Place;4820;QLD;Australia;1
3333;Celinda;Asher;Female;1979-05-08;Software Test Engineer II;Property;Mass Customer;N;Yes;Leroy Parkway;6933;6933 Leroy Parkway;4209;QLD;Australia;4
3334;Koralle;Winckles;Female;1965-05-22;VP Product Management;Health;Mass Customer;N;Yes;Homewood Center;2;2 Homewood Center;2775;NSW;Australia;6
3335;Damian;Dutt;Male;1979-12-15;Editor;Health;Mass Customer;N;No;Jackson Lane;38;38 Jackson Lane;3610;VIC;Australia;3
3336;Konstantine;Terne;Male;1979-01-10;Research Assistant IV;Manufacturing;Mass Customer;N;Yes;Namekagon Trail;322;322 Namekagon Trail;2107;NSW;Australia;11
3337;Brendan;Aird;Male;1976-10-28;;Argiculture;Mass Customer;N;Yes;Anthes Circle;411;411 Anthes Circle;2030;NSW;Australia;12
3338;Nata;Ozanne;Female;1964-07-08;;Manufacturing;Mass Customer;N;Yes;Clyde Gallagher Park;6956;6956 Clyde Gallagher Park;2281;NSW;Australia;9
3339;Andrea;Rand;Male;1986-05-08;Programmer Analyst III;Health;Mass Customer;N;No;Rowland Alley;12061;12061 Rowland Alley;3228;VIC;Australia;8
3340;Torey;Beharrell;Male;1991-09-29;Physical Therapy Assistant;n/a;Mass Customer;N;No;Tomscot Lane;21230;21230 Tomscot Lane;2093;NSW;Australia;12
3341;Vitia;Crum;Female;1980-08-05;Help Desk Technician;Retail;Affluent Customer;N;Yes;Clemons Drive;7;7 Clemons Drive;4370;QLD;Australia;2
3342;Henry;Phillps;Male;1985-08-12;;Entertainment;Mass Customer;N;No;Thierer Road;7353;7353 Thierer Road;4300;QLD;Australia;2
3343;Cristabel;Bim;U;;Recruiter;IT;Mass Customer;N;Yes;Logan Place;75;75 Logan Place;3071;VIC;Australia;10
3344;Clerissa;Columbell;Female;1995-02-14;GIS Technical Architect;n/a;Affluent Customer;N;Yes;Darwin Street;8530;8530 Darwin Street;2880;NSW;Australia;1
3345;Hersch;Gilkes;Male;1977-06-23;;Financial Services;High Net Worth;N;No;Brown Pass;9;9 Brown Pass;3196;VIC;Australia;9
3346;Nadya;Callaghan;Female;1991-09-11;Software Consultant;Financial Services;High Net Worth;N;No;Ohio Court;736;736 Ohio Court;2200;NSW;Australia;10
3347;Nichols;;Male;1985-11-08;Computer Systems Analyst II;Entertainment;High Net Worth;N;Yes;Springs Center;17;17 Springs Center;4214;QLD;Australia;7
3348;Amanda;Hazeltine;Female;1956-11-08;Pharmacist;Health;High Net Worth;N;Yes;Waxwing Court;29863;29863 Waxwing Court;3056;VIC;Australia;5
3349;Byram;Lamberts;Male;1981-01-22;Director of Sales;Argiculture;Affluent Customer;N;No;Division Park;9229;9229 Division Park;2205;NSW;Australia;8
3350;Tam;Prestner;Male;1975-05-29;Analog Circuit Design manager;Manufacturing;Affluent Customer;N;No;Morningstar Pass;88;88 Morningstar Pass;3161;VIC;Australia;10
3351;Chryste;Nornable;Female;1982-04-13;Accounting Assistant II;n/a;Affluent Customer;N;No;Talisman Pass;45;45 Talisman Pass;4102;QLD;Australia;4
3352;Fredek;Lobley;Male;1994-12-28;Human Resources Assistant IV;Manufacturing;Affluent Customer;N;No;Burrows Court;73;73 Burrows Court;3121;VIC;Australia;8
3353;Marina;Scorrer;Female;1994-04-21;Software Test Engineer II;n/a;Mass Customer;N;Yes;Sachs Terrace;5;5 Sachs Terrace;4207;QLD;Australia;4
3354;Ollie;Restorick;Male;1978-03-27;;Manufacturing;Mass Customer;N;Yes;Schiller Alley;2170;2170 Schiller Alley;2160;NSW;Australia;9
3355;Cherin;Thireau;Female;1990-02-19;Staff Accountant I;Manufacturing;Mass Customer;N;No;Alpine Circle;20;20 Alpine Circle;3181;VIC;Australia;7
3356;Dill;Bampford;Male;1959-03-23;Safety Technician II;Financial Services;Mass Customer;N;Yes;Kennedy Circle;435;435 Kennedy Circle;2173;NSW;Australia;10
3357;Georgie;Henze;Male;1999-02-01;Design Engineer;Manufacturing;Affluent Customer;N;No;Helena Pass;7330;7330 Helena Pass;2176;NSW;Australia;9
3358;Fairlie;McGavin;Male;1973-09-17;Engineer I;Manufacturing;Affluent Customer;N;Yes;Lillian Alley;2;2 Lillian Alley;4154;QLD;Australia;9
3359;Duffy;Cotillard;Male;1991-12-13;Developer III;n/a;Mass Customer;N;No;Village Street;8;8 Village Street;4825;QLD;Australia;5
3360;Joelie;Sherlaw;Female;1963-03-23;Quality Engineer;Health;Affluent Customer;N;No;Del Mar Avenue;62551;62551 Del Mar Avenue;2300;NSW;Australia;6
3361;Riva;Yushin;Female;1968-01-20;General Manager;Property;Mass Customer;N;Yes;Kinsman Park;297;297 Kinsman Park;2766;NSW;Australia;9
3362;Piotr;Saladin;Male;1971-06-24;VP Accounting;Financial Services;Affluent Customer;N;No;Erie Place;63493;63493 Erie Place;2144;NSW;Australia;7
3363;Orson;Tythacott;Male;2000-03-08;Electrical Engineer;Manufacturing;High Net Worth;N;Yes;Weeping Birch Plaza;3;3 Weeping Birch Plaza;3677;VIC;Australia;2
3364;Trueman;;Male;1993-08-19;Engineer IV;Manufacturing;Mass Customer;N;Yes;Roxbury Place;2;2 Roxbury Place;2564;NSW;Australia;8
3365;Karlens;Chaffyn;U;;Engineer III;IT;Mass Customer;N;No;Dawn Alley;7234;7234 Dawn Alley;4670;QLD;Australia;1
3366;Rickey;Gregolotti;Male;1975-02-26;Technical Writer;Manufacturing;Mass Customer;N;Yes;Nevada Alley;01;01 Nevada Alley;2076;NSW;Australia;12
3367;Melisse;Massei;Female;2000-12-05;Librarian;Entertainment;Mass Customer;N;Yes;Division Plaza;805;805 Division Plaza;4165;QLD;Australia;4
3368;Tanya;Boddis;Female;1967-07-17;Technical Writer;Financial Services;Affluent Customer;N;No;Randy Road;42554;42554 Randy Road;2047;NSW;Australia;12
3369;Cathrin;Rosencrantz;Female;1977-01-02;Research Associate;n/a;Mass Customer;N;No;Buell Avenue;25460;25460 Buell Avenue;2060;NSW;Australia;10
3370;Brant;Follis;Male;1954-01-22;Data Coordiator;n/a;High Net Worth;N;Yes;Boyd Center;000;000 Boyd Center;2160;NSW;Australia;8
3371;Josey;Alves;Female;1977-10-30;Analyst Programmer;Retail;Mass Customer;N;No;Stephen Trail;2782;2782 Stephen Trail;2216;NSW;Australia;10
